SEDE_ATENCION|DISTRITO_ATENCION|PROVINCIA_ATENCION|DEPARTAMENTO_ATENCION|SEXO|EDAD|PROVINCIA_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD|ANIO_TRAMITE|MES_TRAMITE|TIPO_TRAMITE|CANTIDAD|FECHA_PROCESO
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|MORROPON|PIURA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PIURA|PIURA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|35|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|PIURA|PIURA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SULLANA|PIURA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|5|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TALARA|PIURA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|7|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|TALARA|PIURA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AYABACA|PIURA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PAITA|PIURA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PIURA|PIURA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|11|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|PIURA|PIURA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SULLANA|PIURA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PIURA|PIURA|ESTADOUNIDENSE|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|TRUJILLO|LA LIBERTAD|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MORROPON|PIURA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PAITA|PIURA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|11|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|PAITA|PIURA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|5|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PIURA|PIURA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|11|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|PIURA|PIURA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|9|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|SECHURA|PIURA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SULLANA|PIURA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|SULLANA|PIURA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TALARA|PIURA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|TALARA|PIURA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|5|2025-10-14
PIURA|PIURA|PIURA|PIURA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PIURA|PIURA|VIETNAMITA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAHUAMANU|MADRE DE DIOS|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|13|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|TAMBOPATA|MADRE DE DIOS|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|TAMBOPATA|MADRE DE DIOS|CHILENA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|TAMBOPATA|MADRE DE DIOS|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|TAMBOPATA|MADRE DE DIOS|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|7|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|TAMBOPATA|MADRE DE DIOS|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAHUAMANU|MADRE DE DIOS|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|CHILENA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|FRANCESA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TAMBOPATA|MADRE DE DIOS|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|5|2025-10-14
PTO MALDON.|TAMBOPATA|TAMBOPATA|MADRE DE DIOS|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|TAMBOPATA|MADRE DE DIOS|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|UCAYALI|LORETO|BELICEÑO|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|14|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|UCAYALI|LORETO|BELICEÑO|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|UCAYALI|LORETO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANUCO|HUANUCO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TOCACHE|SAN MARTIN|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CORONEL PORTILLO|UCAYALI|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PADRE ABAD|UCAYALI|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANUCO|HUANUCO|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|ESTADOUNIDENSE|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|MEXICANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|HUANUCO|HUANUCO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|OXAPAMPA|PASCO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PICOTA|SAN MARTIN|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CORONEL PORTILLO|UCAYALI|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|UCAYALI|LORETO|BELICEÑO|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|5|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|UCAYALI|LORETO|BELICEÑO|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|UCAYALI|LORETO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AMBO|HUANUCO|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|BRASILERA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|CHILENA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|UCAYALI|LORETO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|11|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|ESTADOUNIDENSE|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|MEXICANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUANUCO|HUANUCO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|HUANUCO|HUANUCO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PASCO|PASCO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUCALLPA|PUCALLPA|UCAYALI|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CORONEL PORTILLO|UCAYALI|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUNO|PUNO|PUNO|PUNO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|EL COLLAO|PUNO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUNO|PUNO|PUNO|PUNO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LAMPA|PUNO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUNO|PUNO|PUNO|PUNO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PUNO|PUNO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
PUNO|PUNO|PUNO|PUNO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN ROMAN|PUNO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
PUNO|PUNO|PUNO|PUNO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN ROMAN|PUNO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUNO|PUNO|PUNO|PUNO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|EL COLLAO|PUNO|MEXICANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
PUNO|PUNO|PUNO|PUNO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN ROMAN|PUNO|MEXICANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|EL COLLAO|PUNO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PUNO|PUNO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN ANTONIO DE PUTINA|PUNO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN ROMAN|PUNO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|5|2025-10-14
PUNO|PUNO|PUNO|PUNO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|SAN ROMAN|PUNO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PUNO|PUNO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN ROMAN|PUNO|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PUNO|PUNO|HONDUREÑA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|2|2025-10-14
PUNO|PUNO|PUNO|PUNO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN ROMAN|PUNO|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|ARGENTINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHUCUITO|PUNO|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|10|2025-10-14
TACNA|TACNA|TACNA|TACNA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|TACNA|TACNA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|CHILENA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|7|2025-10-14
TACNA|TACNA|TACNA|TACNA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|TACNA|TACNA|CHILENA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|8|2025-10-14
TACNA|TACNA|TACNA|TACNA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
TACNA|TACNA|TACNA|TACNA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|4|2025-10-14
TACNA|TACNA|TACNA|TACNA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|TACNA|TACNA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|ARGENTINA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|3|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|BOLIVIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|16|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|CANADIENSE|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|CHILENA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|7|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|16|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|TACNA|TACNA|COLOMBIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|ECUATORIANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|MEXICANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SANTA|ANCASH|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|1|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|7|2025-10-14
TACNA|TACNA|TACNA|TACNA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|TACNA|TACNA|VENEZOLANA|2025|AGOSTO|CAMBIO DE CALIDAD MIGRATORIA|6|2025-10-14
